Workout Timestamp,Live/On-Demand,Instructor Name,Length (minutes),Fitness Discipline,Type,Title,Total Output,Avg. Watts,Avg. Resistance,Avg. Cadence (RPM),Avg. Speed (mph),Distance (mi),Calories Burned,Avg. Heartrate,Avg. Incline,Avg. Pace (min/mi)
2023-03-09,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,218,242,48%,95,22.35,5.59,296,,,
2023-03-09,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Ride,641,237,48%,86,20.87,15.66,872,,,
2023-03-10,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,125,208,47%,89,20.59,3.43,169,,,
2023-03-10,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1154,256,53%,86,23.09,28.86,1570,,,
2023-03-11,On Demand,Jess Sims,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2023-03-12,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,213,237,48%,93,21.73,5.43,290,,,
2023-03-12,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,855,238,48%,87,21.21,21.21,1164,,,
2023-03-12,On Demand,Matt Wilpers,10,Cycling,Low Impact,10 min Low Impact Ride,47,78,38%,62,12.09,2.02,64,,,
2023-03-13,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1125,250,53%,84,22.88,28.60,1531,,,
2023-03-14,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-03-15,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-03-16,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,215,238,48%,93,21.97,5.49,292,,,
2023-03-16,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,951,264,51%,89,23.05,23.05,1294,,,
2023-03-17,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,138,231,47%,94,22.18,3.69,188,,,
2023-03-17,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1162,258,53%,86,23.40,29.24,1582,,,
2023-03-18,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-03-18,On Demand,Ben Alldis,10,Strength,Bodyweight,10 min Bodyweight Strength,,,,,,,48,,,
2023-03-19,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,210,234,47%,93,21.84,5.46,286,,,
2023-03-19,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,946,263,52%,87,22.98,22.98,1288,,,
2023-03-19,On Demand,Matt Wilpers,10,Cycling,Low Impact,10 min Low Impact Ride,48,80,40%,59,12.69,2.11,65,,,
2023-03-20,On Demand,Sam Yo,15,Cycling,Power Zone,15 min FTP Warm Up Ride,187,207,47%,87,20.46,5.12,254,,,
2023-03-20,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Endurance Ride,886,246,53%,84,22.64,22.64,1205,,,
2023-03-20,On Demand,Matt Wilpers,10,Cycling,Low Impact,10 min Low Impact Ride,80,133,46%,67,15.96,2.66,109,,,
2023-03-21,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-03-22,On Demand,Jess Sims,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2023-03-22,On Demand,Denis Morton,15,Cycling,Low Impact,15 min Low Impact Ride,108,112,43%,69,15.64,4.05,147,,,
2023-03-22,On Demand,Matt Wilpers,10,Cycling,Low Impact,10 min Low Impact Ride,72,120,44%,70,16.48,2.75,98,,,
2023-03-23,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,208,230,47%,92,21.64,5.40,283,,,
2023-03-23,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,955,265,54%,85,23.15,23.15,1299,,,
2023-03-24,On Demand,Sam Yo,15,Cycling,Power Zone,15 min FTP Warm Up Ride,182,201,46%,89,20.64,5.16,247,,,
2023-03-24,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Endurance Ride,890,247,54%,84,22.75,22.75,1211,,,
2023-03-25,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-03-25,On Demand,Tunde Oyeneyin,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,99,,,
2023-03-27,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,210,233,48%,92,21.98,5.50,286,,,
2023-03-27,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,979,272,53%,88,23.62,23.62,1333,,,
2023-03-28,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,138,228,47%,94,22.10,3.69,188,,,
2023-03-28,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1182,263,53%,88,23.58,29.47,1608,,,
2023-03-29,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-03-30,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,208,230,48%,90,21.64,5.41,283,,,
2023-03-30,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,945,263,52%,86,22.81,22.80,1286,,,
2023-03-31,On Demand,Sam Yo,15,Cycling,Power Zone,15 min FTP Warm Up Ride,200,223,47%,92,21.71,5.43,273,,,
2023-03-31,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Endurance Ride,897,249,52%,87,23.03,23.03,1221,,,
2023-04-01,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-04-02,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,202,225,48%,89,21.19,5.30,275,,,
2023-04-02,On Demand,Olivia Amato,60,Cycling,Power Zone,60 min Power Zone Pop Ride,981,273,52%,87,23.05,23.06,1335,,,
2023-04-03,On Demand,Sam Yo,15,Cycling,Power Zone,15 min FTP Warm Up Ride,192,214,47%,90,20.99,5.24,262,,,
2023-04-03,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Endurance Ride,943,262,53%,87,23.42,23.42,1283,,,
2023-04-04,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-04-05,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,213,234,47%,94,21.79,5.45,290,,,
2023-04-05,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Ride,709,263,51%,85,22.04,16.53,965,,,
2023-04-06,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,135,226,47%,92,21.33,3.55,184,,,
2023-04-06,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1150,256,53%,86,23.23,29.04,1565,,,
2023-04-07,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,99,,,
2023-04-08,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,212,235,48%,90,21.59,5.40,288,,,
2023-04-08,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,963,268,54%,85,23.11,23.11,1310,,,
2023-04-09,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,127,211,47%,88,20.77,3.46,172,,,
2023-04-09,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1367,253,53%,86,23.13,34.70,1859,,,
2023-04-11,On Demand,Jess Sims,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2023-04-12,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-04-12,On Demand,Ben Alldis,10,Strength,Bodyweight,10 min Bodyweight Strength,,,,,,,51,,,
2023-04-13,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,214,238,49%,91,21.95,5.49,292,,,
2023-04-13,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,951,264,53%,87,23.24,23.24,1294,,,
2023-04-14,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,137,229,47%,94,21.73,3.62,187,,,
2023-04-14,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1170,260,53%,87,23.39,29.24,1592,,,
2023-04-15,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-04-15,On Demand,Tunde Oyeneyin,10,Strength,Bodyweight,10 min Bodyweight Strength,,,,,,,48,,,
2023-04-16,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,211,234,48%,92,21.84,5.46,287,,,
2023-04-16,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,819,227,48%,84,20.60,20.60,1114,,,
2023-04-17,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,125,208,47%,87,20.73,3.45,170,,,
2023-04-17,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1382,256,53%,87,23.30,34.96,1880,,,
2023-04-18,On Demand,Tunde Oyeneyin,30,Strength,Bodyweight,30 min 2000s Bodyweight Strength,,,,,,,150,,,
2023-04-19,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,217,242,48%,94,22.14,5.54,296,,,
2023-04-19,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,991,275,54%,87,23.84,23.84,1348,,,
2023-04-20,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1187,264,52%,90,23.59,29.49,1615,,,
2023-04-21,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-04-22,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,101,,,
2023-04-22,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,99,,,
2023-04-24,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-04-25,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,224,249,48%,95,22.83,5.71,304,,,
2023-04-25,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,913,254,51%,88,22.59,22.59,1243,,,
2023-04-26,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1160,258,52%,89,23.39,29.24,1578,,,
2023-04-27,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-04-28,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,201,224,48%,89,21.12,5.28,274,,,
2023-04-28,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Ride,707,262,51%,88,22.73,17.05,961,,,
2023-04-29,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,129,215,47%,89,21.07,3.51,176,,,
2023-04-29,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1372,254,53%,88,23.21,34.81,1867,,,
2023-04-30,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2023-05-01,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,205,228,48%,89,21.33,5.33,279,,,
2023-05-01,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,926,257,51%,85,22.13,22.14,1259,,,
2023-05-02,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,79,210,46%,95,21.39,2.22,107,,,
2023-05-02,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1175,261,52%,90,23.50,29.37,1598,,,
2023-05-03,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-05-04,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,208,231,48%,89,21.49,5.38,283,,,
2023-05-04,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,895,249,50%,87,21.99,21.99,1218,,,
2023-05-05,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1375,255,53%,88,23.23,34.84,1871,,,
2023-05-07,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-05-08,On Demand,Jess Sims,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2023-05-10,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-05-10,On Demand,Ben Alldis,15,Strength,Bodyweight,15 min Bodyweight Strength,,,,,,,74,,,
2023-05-12,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-05-13,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,219,243,48%,94,22.33,5.58,298,,,
2023-05-13,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,915,254,51%,85,22.02,22.02,1245,,,
2023-05-14,On Demand,Sam Yo,15,Cycling,Power Zone,15 min FTP Warm Up Ride,183,203,46%,89,20.13,5.03,249,,,
2023-05-14,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1156,257,53%,87,23.33,29.17,1573,,,
2023-05-15,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-05-16,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,209,232,47%,94,21.86,5.47,284,,,
2023-05-16,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Ride,656,243,49%,86,21.41,16.06,893,,,
2023-05-17,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,129,216,46%,94,21.39,3.57,176,,,
2023-05-17,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1154,256,52%,89,23.36,29.19,1570,,,
2023-05-18,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-05-19,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,207,230,48%,91,21.56,5.39,282,,,
2023-05-19,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,930,258,51%,84,22.26,22.26,1266,,,
2023-05-20,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,124,207,46%,89,20.47,3.41,169,,,
2023-05-20,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1408,261,53%,88,23.50,35.26,1915,,,
2023-05-21,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-05-22,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,210,233,48%,92,21.98,5.49,286,,,
2023-05-22,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Ride,700,259,49%,88,21.99,16.49,952,,,
2023-05-22,On Demand,Matt Wilpers,10,Cycling,Low Impact,10 min Low Impact Ride,76,127,40%,82,16.97,2.83,104,,,
2023-05-23,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1164,259,53%,87,23.42,29.28,1583,,,
2023-05-24,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,99,,,
2023-05-25,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,209,232,48%,93,21.98,5.50,284,,,
2023-05-25,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,972,270,53%,88,23.47,23.47,1323,,,
2023-05-26,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1378,255,52%,88,23.25,34.87,1874,,,
2023-05-27,On Demand,Jess Sims,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,132,,,
2023-05-28,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,211,235,48%,91,21.71,5.43,288,,,
2023-05-28,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,830,230,48%,84,20.85,20.85,1129,,,
2023-05-29,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,128,213,46%,91,21.05,3.51,174,,,
2023-05-29,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1401,259,53%,88,23.44,35.16,1906,,,
2023-05-30,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-05-31,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,194,215,48%,87,20.77,5.19,263,,,
2023-05-31,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,960,267,54%,85,23.31,23.31,1306,,,
2023-06-01,On Demand,Sam Yo,15,Cycling,Power Zone,15 min FTP Warm Up Ride,178,198,47%,85,19.75,4.94,243,,,
2023-06-01,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Endurance Ride,891,247,53%,85,22.65,22.66,1212,,,
2023-06-02,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-06-03,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,192,213,48%,83,19.82,4.96,261,,,
2023-06-03,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Ride,671,248,50%,86,21.54,16.15,912,,,
2023-06-03,On Demand,Matt Wilpers,10,Cycling,Low Impact,Extra 10: Low Impact Ride,97,161,48%,74,18.39,3.06,132,,,
2023-06-04,On Demand,Sam Yo,15,Cycling,Power Zone,15 min FTP Warm Up Ride,167,185,48%,79,19.12,4.78,227,,,
2023-06-04,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1374,254,53%,86,23.13,34.70,1870,,,
2023-06-05,On Demand,Jess Sims,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,153,,,
2023-06-06,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,190,211,48%,84,19.90,4.98,258,,,
2023-06-06,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Max Ride,642,238,47%,82,20.16,15.12,873,,,
2023-06-07,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,120,200,46%,89,20.75,3.46,163,,,
2023-06-07,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,20,218,47%,93,22.10,0.57,28,,,
2023-06-07,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1158,257,53%,87,23.32,29.15,1576,,,
2023-06-08,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,103,,,
2023-06-09,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,204,227,48%,89,21.18,5.29,278,,,
2023-06-09,On Demand,Olivia Amato,60,Cycling,Power Zone,60 min Power Zone Pop Ride,933,259,51%,86,22.21,22.21,1269,,,
2023-06-10,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,130,216,46%,95,21.52,3.59,177,,,
2023-06-10,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1402,260,53%,88,23.52,35.27,1908,,,
2023-06-10,On Demand,Denis Morton,10,Cycling,Low Impact,Extra 10: Low Impact Ride,26,97,43%,59,13.05,0.97,36,,,
2023-06-11,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-06-12,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,207,230,48%,90,21.56,5.39,282,,,
2023-06-12,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,962,267,51%,87,22.59,22.59,1309,,,
2023-06-14,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,103,,,
2023-06-15,On Demand,Jess Sims,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2023-06-16,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,219,243,48%,97,22.61,5.66,298,,,
2023-06-16,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,935,260,54%,82,22.62,22.62,1273,,,
2023-06-16,On Demand,Matt Wilpers,10,Cycling,Low Impact,10 min Low Impact Ride,98,163,49%,70,17.95,2.99,133,,,
2023-06-17,On Demand,Sam Yo,15,Cycling,Power Zone,15 min FTP Warm Up Ride,201,223,47%,92,21.64,5.41,273,,,
2023-06-17,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1398,259,53%,88,23.39,35.09,1902,,,
2023-06-18,On Demand,Jermaine Johnson,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-06-18,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,41,,,
2023-06-19,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,216,240,48%,93,22.07,5.51,294,,,
2023-06-19,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,982,273,52%,87,23.05,23.04,1337,,,
2023-06-20,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,0,0,0%,0,0,0,0,,,
2023-06-20,On Demand,Sam Yo,15,Cycling,Power Zone,15 min FTP Warm Up Ride,0,0,0%,0,0,0,0,,,
2023-06-20,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,136,227,47%,93,21.72,3.62,185,,,
2023-06-20,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1400,259,53%,88,23.40,35.11,1904,,,
2023-06-21,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-06-22,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,215,239,48%,92,21.98,5.50,293,,,
2023-06-22,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Ride,687,255,50%,88,22.15,16.61,935,,,
2023-06-23,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,127,212,47%,91,20.98,3.50,173,,,
2023-06-23,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1180,262,54%,86,23.54,29.43,1605,,,
2023-06-24,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-06-25,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,215,239,48%,91,22.01,5.50,293,,,
2023-06-25,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Max Ride,694,257,49%,85,21.72,16.29,945,,,
2023-06-25,On Demand,Matt Wilpers,10,Cycling,Low Impact,Extra 10: Low Impact Ride,59,138,44%,76,17.11,2.03,80,,,
2023-06-26,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,134,223,47%,93,21.68,3.61,182,,,
2023-06-26,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1166,259,54%,85,23.43,29.29,1586,,,
2023-06-27,On Demand,Jess Sims,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,153,,,
2023-06-28,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,205,228,48%,90,21.38,5.34,279,,,
2023-06-28,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,829,230,47%,84,20.59,20.60,1128,,,
2023-06-29,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,133,222,48%,89,21.29,3.55,182,,,
2023-06-29,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1181,262,53%,87,23.46,29.33,1606,,,
2023-06-30,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-06-30,On Demand,Ben Alldis,10,Strength,Bodyweight,10 min Bodyweight Strength,,,,,,,51,,,
2023-07-02,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-07-04,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-07-06,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-07-06,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-07-07,On Demand,Matt Wilpers,10,Strength,Strength for Sport,10 min Strength for Runners,,,,,,,51,,,
2023-07-08,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-07-08,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,101,,,
2023-07-10,On Demand,Callie Gullickson,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2023-07-10,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-07-11,On Demand,Callie Gullickson,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,150,,,
2023-07-14,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2023-07-14,On Demand,Callie Gullickson,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2023-07-15,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Ride,0,0,0%,0,0,0,0,,,
2023-07-18,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,206,229,48%,91,21.45,5.36,279,,,
